ID_HISTORICO,ID_POZO,ID_TIPO,NOMBRE_POZO,TIPO_POZO,COTA,Fech-Ini,H,M,Med-Ini,Fech-Fin,H,M,Med-Fin,Hor-Ini dec,Hor-Fin dec,Dif-Tpo,Dif-Vol,Tpo,Q,%Q,Vol Prom dia ,Temp,C.E.,Sal.,TDS,NIVEL,ND (mar),NE,NR,ND
148,1,1,P3,ACUEDUCTO,19.79,16/02/08,9,28,129937.390,3/03/08,6,45,133378.5840,9.47,6.75,15.887,3441.194,24/Feb,2.507,100.28,216.61,,669,,,,,,,X
149,1,1,P3,ACUEDUCTO,19.79,3/03/08,6,45,133378.584,17/03/08,7,46,136282.6580,6.75,7.77,14.042,2904.074,10/Mar,2.394,95.74,206.81,,678,,,,,,,X
150,1,1,P3,ACUEDUCTO,19.79,17/03/08,7,46,136282.658,2/04/08,10,33,139541.7320,7.77,10.55,16.116,3259.074,25/Mar,2.341,93.62,202.23,,680,,,,,,,X
151,1,1,P3,ACUEDUCTO,19.79,2/04/08,10,33,139541.732,15/04/08,7,0,142275.0540,10.55,7.00,12.852,2733.322,08/Apr,2.462,98.46,212.68,,645,,,,,,,X
152,1,1,P3,ACUEDUCTO,19.79,15/04/08,7,0,142275.054,6/05/08,6,30,146674.1390,7.00,6.50,20.979,4399.085,25/Apr,2.427,97.08,209.69,,662,,,,,,,X
153,1,1,P3,ACUEDUCTO,19.79,6/05/08,6,30,146674.139,19/05/08,6,40,149426.3970,6.50,6.67,13.007,2752.258,12/May,2.449,97.96,211.60,,642,,,,,,,X
154,1,1,P3,ACUEDUCTO,19.79,19/05/08,6,40,149426.397,4/06/08,6,30,152859.8340,6.67,6.50,15.993,3433.437,27/May,2.485,99.39,214.68,,631,,,,,,,X
155,1,1,P3,ACUEDUCTO,19.79,4/06/08,6,30,152859.834,16/06/08,6,20,155443.4060,6.50,6.33,11.993,2583.572,10/Jun,2.493,99.73,215.42,,614,,,,,,,X
156,1,1,P3,ACUEDUCTO,19.79,16/06/08,6,20,155443.406,1/07/08,10,18,155719.2070,6.33,10.30,15.165,275.801,23/Jun,0.210,8.42,18.19,,614,,,,,,,X
157,1,1,P3,ACUEDUCTO,19.79,1/07/08,10,18,155719.207,14/07/08,6,25,155719.2970,10.30,6.42,12.838,0.090,07/Jul,0.000,0.00,0.01,,614,,,,,,,X
158,1,1,P3,ACUEDUCTO,19.79,14/07/08,6,25,155719.297,19/08/08,6,35,155719.9700,6.42,6.58,36.007,0.673,01/Aug,0.000,0.01,0.02,,617,,,,,,,X
159,1,1,P3,ACUEDUCTO,19.79,19/08/08,6,35,155719.970,1/09/08,9,45,155719.9700,6.58,9.75,13.132,0.000,25/Aug,0.000,0.00,0.00,,634,,,,,,,X
160,1,1,P3,ACUEDUCTO,19.79,1/09/08,9,45,155719.970,15/09/08,7,50,1459.3720,9.75,7.83,13.920,-154260.598,08/Sep,-128.262,-5130.48,-11081.83,,640,,,,,,,X
161,1,1,P3,ACUEDUCTO,19.79,15/09/08,7,50,1459.372,6/10/08,6,46,5896.1070,7.83,6.77,20.956,4436.735,25/Sep,2.450,98.02,211.72,,605,,,,,,,X
162,1,1,P3,ACUEDUCTO,19.79,6/10/08,6,46,5896.107,20/10/08,6,45,8865.1240,6.77,6.75,13.999,2969.017,13/Oct,2.455,98.19,212.08,,571,,,,,,,X
163,1,1,P3,ACUEDUCTO,19.79,20/10/08,6,45,8865.124,6/11/08,8,10,12524.3020,6.75,8.17,17.059,3659.178,28/Oct,2.483,99.31,214.50,,556,,,,,,,X
164,1,1,P3,ACUEDUCTO,19.79,6/11/08,8,10,12524.302,19/11/08,6,55,15395.9780,8.17,6.92,12.948,2871.676,12/Nov,2.567,102.68,221.79,,560,,,,,,,X
165,1,1,P3,ACUEDUCTO,19.79,19/11/08,6,55,15395.978,3/12/08,6,25,18285.2630,6.92,6.42,13.979,2889.285,26/Nov,2.392,95.69,206.69,,576,,,,,,,X
166,1,1,P3,ACUEDUCTO,19.79,3/12/08,6,25,18285.263,15/12/08,6,29,21088.2380,6.42,6.48,12.003,2802.975,09/Dec,2.703,108.11,233.53,,568,,,,,X,,
167,1,1,P3,ACUEDUCTO,19.79,15/12/08,6,29,21088.238,5/01/09,6,25,25766.3540,6.48,6.42,20.997,4678.116,25/Dec,2.579,103.15,222.80,,581,,,,,X,,
168,1,1,P3,ACUEDUCTO,19.79,5/01/09,6,25,25766.354,19/01/09,6,35,28676.7680,6.42,6.58,14.007,2910.414,12/Jan,2.405,96.20,207.78,26.2,605,,,,,,,x
169,1,1,P3,ACUEDUCTO,19.79,19/01/09,6,35,28676.768,2/02/09,6,37,31579.6790,6.58,6.62,14.001,2902.911,26/Jan,2.400,95.99,207.33,,609,,,,,,,x
170,1,1,P3,ACUEDUCTO,19.79,2/02/09,6,37,31579.679,16/02/09,6,31,34531.8270,6.62,6.52,13.996,2952.148,09/Feb,2.441,97.65,210.93,,611,,,,,,,x
171,1,1,P3,ACUEDUCTO,19.79,16/02/09,6,31,34531.827,6/04/09,6,41,44661.3250,6.52,6.68,49.007,10129.498,12/Mar,2.392,95.69,206.70,,670,,,,,,,x
172,1,1,P3,ACUEDUCTO,19.79,6/04/09,6,41,44661.325,20/04/09,6,30,47547.1650,6.68,6.50,13.992,2885.840,13/Apr,2.387,95.48,206.24,26.7,684,,,,,,,x
173,1,1,P3,ACUEDUCTO,19.79,20/04/09,6,30,47547.165,4/05/09,6,30,50301.9380,6.50,6.50,14.000,2754.773,27/Apr,2.277,91.10,196.77,27.5,680,,,,,,,x
174,1,1,P3,ACUEDUCTO,19.79,4/05/09,6,30,50301.938,18/05/09,6,40,53069.2680,6.50,6.67,14.007,2767.330,11/May,2.287,91.47,197.57,26.6,682,,,,,,,x
175,1,1,P3,ACUEDUCTO,19.79,18/05/09,6,40,53069.268,2/06/09,6,37,56075.5710,6.67,6.62,14.998,3006.303,25/May,2.320,92.80,200.45,,687,,,,,,,x
176,1,1,P3,ACUEDUCTO,19.79,2/06/09,6,37,56075.571,15/06/09,7,37,58461.2480,6.62,7.62,13.042,2385.677,08/Jun,2.117,84.69,182.93,30.2,691,,,,,,,x
177,1,1,P3,ACUEDUCTO,19.79,15/06/09,7,37,58461.248,1/07/09,7,11,61570.9000,7.62,7.18,15.982,3109.652,23/Jun,2.252,90.08,194.57,,686,,,,,,,x
178,1,1,P3,ACUEDUCTO,19.79,1/07/09,7,11,61570.900,13/07/09,7,8,63859.2180,7.18,7.13,11.998,2288.318,07/Jul,2.207,88.30,190.73,27.2,683,,,,,,,x
179,1,1,P3,ACUEDUCTO,19.79,13/07/09,7,8,63859.218,3/08/09,6,55,67768.9040,7.13,6.92,20.991,3909.686,23/Jul,2.156,86.23,186.26,27.1,685,,,17.87,1.92,,,x
180,1,1,P3,ACUEDUCTO,19.79,3/08/09,6,55,67768.904,18/08/09,10,25,70688.8610,6.92,10.42,15.146,2919.957,10/Aug,2.231,89.25,192.79,,684,,,17.96,1.83,x,,
181,1,1,P3,ACUEDUCTO,19.79,18/08/09,10,25,70688.861,1/09/09,6,45,73364.7400,10.42,6.75,13.847,2675.879,25/Aug,2.237,89.46,193.24,27.0,683,,,18.20,1.59,,,x
182,1,1,P3,ACUEDUCTO,19.79,1/09/09,6,45,73364.740,14/09/09,6,55,75947.3020,6.75,6.92,13.007,2582.562,07/Sep,2.298,91.92,198.55,27.1,475,,,18.17,1.62,,,x
183,1,1,P3,ACUEDUCTO,19.79,14/09/09,6,55,75947.302,5/10/09,12,15,80373.2520,6.92,12.25,21.222,4425.950,24/Sep,2.414,96.55,208.55,,538,,,18.28,1.51,x,,
184,1,1,P3,ACUEDUCTO,19.79,5/10/09,12,15,80373.252,20/10/09,8,6,83471.5580,12.25,8.10,14.827,3098.306,12/Oct,2.419,96.74,208.96,,582,,,18.48,1.31,,,x
185,1,1,P3,ACUEDUCTO,19.79,20/10/09,8,6,83471.558,4/11/09,7,0,86656.2270,8.10,7.00,14.954,3184.669,27/Oct,2.465,98.59,212.96,25.0,627,,,17.37,2.42,,,x
186,1,1,P3,ACUEDUCTO,19.79,4/11/09,7,0,86656.227,16/11/09,6,57,88983.9830,7.00,6.95,11.998,2327.756,10/Nov,2.246,89.82,194.01,,615,,,16.82,2.97,x,,
187,1,1,P3,ACUEDUCTO,19.79,16/11/09,6,57,88983.983,3/12/09,8,35,92032.8670,6.95,8.58,17.068,3048.884,24/Nov,2.067,82.70,178.63,28.4,598,,,16.90,2.89,,,x
188,1,1,P3,ACUEDUCTO,19.79,3/12/09,8,35,92032.867,14/12/09,6,54,94387.1680,8.58,6.90,10.930,2354.301,08/Dec,2.493,99.72,215.40,26.6,596,,,16.57,3.22,,,x
189,1,1,P3,ACUEDUCTO,19.79,14/12/09,6,54,94387.168,4/01/10,6,52,98548.7600,6.90,6.87,20.999,4161.592,24/Dec,2.294,91.75,198.18,28.0,634,,,17.00,2.79,,,x
190,1,1,P3,ACUEDUCTO,19.79,4/01/10,6,52,98548.760,18/01/10,7,3,101616.7650,6.87,7.05,14.008,3068.005,11/Jan,2.535,101.40,219.02,26.7,651,,,17.38,2.41,,,x
191,1,1,P3,ACUEDUCTO,19.79,18/01/10,7,3,101616.765,5/04/10,6,55,117958.7760,7.05,6.92,76.994,16342.011,25/Feb,2.457,98.26,212.25,27.1,667,,,18.23,1.56,,,x
192,1,1,P3,ACUEDUCTO,19.79,5/04/10,6,55,117958.776,19/04/10,6,23,120920.1480,6.92,6.38,13.978,2961.372,12/Apr,2.452,98.08,211.86,30.1,676,,,18.27,1.52,,,x
193,1,1,P3,ACUEDUCTO,19.79,19/04/10,6,23,120920.148,3/05/10,6,24,123979.6600,6.38,6.40,14.001,3059.512,26/Apr,2.529,101.17,218.53,26.7,659,,,17.89,1.90,,,x
194,1,1,P3,ACUEDUCTO,19.79,3/05/10,6,24,123979.660,18/05/10,6,27,127233.6860,6.40,6.45,15.002,3254.026,10/May,2.510,100.42,216.90,28.3,663,,,17.92,1.87,,,x
195,1,1,P3,ACUEDUCTO,19.79,18/05/10,6,27,127233.686,1/06/10,6,25,130196.0380,6.45,6.42,13.999,2962.352,25/May,2.449,97.97,211.62,27.4,667,,,17.96,1.83,,,x
196,1,1,P3,ACUEDUCTO,19.79,1/06/10,6,25,130196.038,14/06/10,8,33,132918.1740,6.42,8.55,13.089,2722.136,07/Jun,2.407,96.28,207.97,27.6,655,,,18.44,1.35,,,x
197,1,1,P3,ACUEDUCTO,19.79,14/06/10,8,33,132918.174,5/07/10,7,44,137274.2300,8.55,7.73,20.966,4356.056,24/Jun,2.405,96.19,207.77,27.2,590,,,,,,,x
198,1,1,P3,ACUEDUCTO,19.79,5/07/10,7,44,137274.230,19/07/10,14,56,140249.6550,7.73,14.93,14.300,2975.425,12/Jul,2.408,96.33,208.07,,678,,,18.29,1.50,x,,
199,1,1,P3,ACUEDUCTO,19.79,19/07/10,14,56,140249.655,2/08/10,10,56,142917.5260,14.93,10.93,13.833,2667.871,26/Jul,2.232,89.29,192.86,26.4,766,,,18.24,1.55,,,x
200,1,1,P3,ACUEDUCTO,19.79,2/08/10,10,56,142917.526,17/08/10,15,7,145701.6740,10.93,15.12,15.174,2784.148,09/Aug,2.124,84.94,183.48,,685,,,17.20,2.59,x,,
201,1,1,P3,ACUEDUCTO,19.79,17/08/10,15,7,145701.674,3/09/10,8,5,149636.0760,15.12,8.08,16.707,3934.402,25/Aug,2.726,109.03,235.50,29.0,594,,,10.17,9.62,,,x
202,1,1,P3,ACUEDUCTO,19.79,3/09/10,8,5,149636.076,20/09/10,8,20,152494.3790,8.08,8.33,17.010,2858.303,11/Sep,1.945,77.79,168.03,29.9,589,,,16.83,2.96,,,x
203,1,1,P3,ACUEDUCTO,19.79,20/09/10,8,20,152494.379,5/10/10,7,20,155483.2940,8.33,7.33,14.958,2988.915,27/Sep,2.313,92.51,199.82,,584,,,16.98,2.81,x,,
204,1,1,P3,ACUEDUCTO,19.79,5/10/10,7,20,155483.294,20/10/10,9,6,158249.3760,7.33,9.10,15.074,2766.082,12/Oct,2.124,84.96,183.50,26.1,579,,,,,,,x
205,1,1,P3,ACUEDUCTO,19.79,20/10/10,9,6,158249.376,1/11/10,7,51,159390.6820,9.10,7.85,11.948,1141.306,26/Oct,1.106,44.22,95.52,,,,,13.02,6.77,x,,
206,1,1,P3,ACUEDUCTO,19.79,1/11/10,7,51,159390.682,15/11/10,7,46,159390.6820,7.85,7.77,13.997,0.000,08/Nov,0.000,0.00,0.00,,,,,12.52,7.27,x,,
207,1,1,P3,ACUEDUCTO,19.79,15/11/10,7,46,159390.682,1/12/10,9,25,159390.6820,7.77,9.42,16.069,0.000,23/Nov,0.000,0.00,0.00,,,,,12.15,7.64,x,,
208,1,1,P3,ACUEDUCTO,19.79,1/12/10,9,25,159390.682,13/12/10,9,46,161737.1300,9.42,9.77,12.015,2346.448,07/Dec,2.260,90.42,195.30,28.2,564,,,12.30,7.49,,,x
209,1,1,P3,ACUEDUCTO,19.79,13/12/10,9,46,161737.130,3/01/11,7,38,166049.7560,9.77,7.63,20.911,4312.626,23/Dec,2.387,95.48,206.24,27.5,608,,,14.02,5.77,,,x
210,1,1,P3,ACUEDUCTO,19.79,3/01/11,7,38,166049.756,17/01/11,7,42,169025.4880,7.63,7.70,14.003,2975.732,10/Jan,2.460,98.38,212.51,28.3,629,,,14.73,5.06,,,x
211,1,1,P3,ACUEDUCTO,19.79,17/01/11,7,42,169025.488,1/02/11,7,30,172165.7960,7.70,7.50,14.992,3140.308,24/Jan,2.424,96.98,209.47,,628,,,15.60,4.19,,,x
212,1,1,P3,ACUEDUCTO,19.79,1/02/11,7,30,172165.796,14/02/11,10,34,174936.5070,7.50,10.57,13.128,2770.711,07/Feb,2.443,97.71,211.06,26.8,564,,,,,,,x
213,1,1,P3,ACUEDUCTO,19.79,14/02/11,10,34,174936.507,1/03/11,7,31,178044.5030,10.57,7.52,14.873,3107.996,21/Feb,2.419,96.75,208.97,27.0,629,,,16.69,,,,x
214,1,1,P3,ACUEDUCTO,19.79,1/03/11,7,31,178044.503,14/03/11,7,58,180636.1760,7.52,7.97,13.019,2591.673,07/Mar,2.304,92.16,199.07,28.5,636,,,16.58,,,,x
215,1,1,P3,ACUEDUCTO,19.79,14/03/11,7,58,180636.176,4/04/11,9,0,185090.7100,7.97,9.00,21.043,4454.534,24/Mar,2.450,98.00,211.69,26.4,672,,,16.96,,,,x
216,1,1,P3,ACUEDUCTO,19.79,4/04/11,9,0,185090.710,2/05/11,7,36,191039.6840,9.00,7.60,27.942,5948.974,18/Apr,2.464,98.57,212.91,28.1,968,,,,,,,x
217,1,1,P3,ACUEDUCTO,19.79,2/05/11,7,36,191039.684,16/05/11,10,28,193981.3290,7.60,10.47,14.119,2941.645,09/May,2.411,96.45,208.34,25.4,827,,,17.20,,,,x
218,1,1,P3,ACUEDUCTO,19.79,16/05/11,10,28,193981.329,3/06/11,6,24,197639.6460,10.47,6.40,17.831,3658.317,25/May,2.375,94.99,205.17,26.1,652,,,17.20,2.59,,,x
219,1,1,P3,ACUEDUCTO,19.79,3/06/11,6,24,197639.646,13/06/11,6,38,199754.7480,6.40,6.63,10.010,2115.102,08/Jun,2.446,97.83,211.30,30.2,831,,,18.16,1.63,,,x
220,1,1,P3,ACUEDUCTO,19.79,13/06/11,6,38,199754.748,6/07/11,6,42,204132.0000,6.63,6.70,23.003,4377.252,24/Jun,2.202,88.10,190.29,27.9,696,,,,,,,x
221,1,1,P3,ACUEDUCTO,19.79,6/07/11,6,42,204132.000,18/07/11,8,30,206757.1480,6.70,8.50,12.075,2625.148,12/Jul,2.516,100.65,217.40,27.1,645,,,,,,,x
222,1,1,P3,ACUEDUCTO,19.79,18/07/11,8,30,206757.148,1/08/11,9,46,209755.2540,8.50,9.77,14.053,2998.106,25/Jul,2.469,98.77,213.35,27.4,702,,,18.12,1.67,,,x
223,1,1,P3,ACUEDUCTO,19.79,1/08/11,9,46,209755.254,17/08/11,7,41,213132.6470,9.77,7.68,15.913,3377.393,09/Aug,2.456,98.26,212.24,29.7,662,,,,,,,x
224,1,1,P3,ACUEDUCTO,19.79,17/08/11,7,41,213132.647,5/09/11,7,46,217242.4030,7.68,7.77,19.003,4109.756,26/Aug,2.503,100.12,216.26,30.5,671,,,,,,,x
225,1,1,P3,ACUEDUCTO,19.79,5/09/11,7,46,217242.403,19/09/11,7,36,220252.5520,7.77,7.60,13.993,3010.149,12/Sep,2.490,99.59,215.12,27.7,840,,,,,,,x
226,1,1,P3,ACUEDUCTO,19.79,19/09/11,7,36,220252.552,3/10/11,7,48,223201.2960,7.60,7.80,14.008,2948.744,26/Sep,2.436,97.45,210.50,29.8,672,,,,,,,x
227,1,1,P3,ACUEDUCTO,19.79,3/10/11,7,48,223201.296,18/10/11,10,18,226378.5000,7.80,10.30,15.104,3177.204,10/Oct,2.435,97.39,210.35,29.8,672,,,,,,,x
228,1,1,P3,ACUEDUCTO,19.79,18/10/11,10,18,226378.500,3/11/11,8,20,229639.2100,10.30,8.33,15.918,3260.710,26/Oct,2.371,94.83,204.84,28.0,600,,,,,,,x
229,1,1,P3,ACUEDUCTO,19.79,3/11/11,8,20,229639.210,15/11/11,8,0,232267.4730,8.33,8.00,11.986,2628.263,09/Nov,2.538,101.52,219.28,28.0,600,,,,,,,x
230,1,1,P3,ACUEDUCTO,19.79,15/11/11,8,0,232267.473,6/12/11,7,47,236840.1290,8.00,7.78,20.991,4572.656,25/Nov,2.521,100.85,217.84,28.3,572,,,,,,,x
231,1,1,P3,ACUEDUCTO,19.79,6/12/11,7,47,236840.129,19/12/11,7,50,238346.4110,7.78,7.83,13.002,1506.282,12/Dec,1.341,53.63,115.85,,,,,,,x,,
232,1,1,P3,ACUEDUCTO,19.79,19/12/11,7,50,238346.411,2/01/12,8,40,238346.4110,7.83,8.67,14.035,0.000,26/Dec,0.000,0.00,0.00,,,,,,,x,,
233,1,1,P3,ACUEDUCTO,19.79,2/01/12,8,40,238346.411,16/01/12,7,48,240629.7250,8.67,7.80,13.964,2283.314,09/Jan,1.893,75.70,163.52,26.8,642,,,,,,,x
234,1,1,P3,ACUEDUCTO,19.79,16/01/12,7,48,240629.725,7/02/12,8,9,245344.7300,7.80,8.15,22.015,4715.005,27/Jan,2.479,99.16,214.18,27.3,623,,,,,,,x
235,1,1,P3,ACUEDUCTO,19.79,7/02/12,8,9,245344.730,20/02/12,7,38,248128.5070,8.15,7.63,12.978,2783.777,13/Feb,2.483,99.30,214.49,27.1,627,,,,,,,x
236,1,1,P3,ACUEDUCTO,19.79,20/02/12,7,38,248128.507,6/03/12,10,30,251384.4600,7.63,10.50,15.119,3255.953,27/Feb,2.492,99.70,215.35,27.7,630,,,,,,,x
237,1,1,P3,ACUEDUCTO,19.79,6/03/12,10,30,251384.460,23/03/12,7,34,254982.0630,10.50,7.57,16.878,3597.603,14/Mar,2.467,98.68,213.16,28.2,655,,,,,,,x
238,1,1,P3,ACUEDUCTO,19.79,23/03/12,7,34,254982.063,2/04/12,7,34,257112.6200,7.57,7.57,10.000,2130.557,28/Mar,2.466,98.64,213.06,29.5,653,,,,,,,x
239,1,1,P3,ACUEDUCTO,19.79,2/04/12,7,34,257112.620,27/04/12,6,45,262195.4380,7.57,6.75,24.966,5082.818,14/Apr,2.356,94.25,203.59,26.8,661,,,,,,,x
240,1,1,P3,ACUEDUCTO,19.79,27/04/12,6,45,262195.438,7/05/12,7,30,264324.8790,6.75,7.50,10.031,2129.441,02/May,2.457,98.28,212.28,26.8,654,,,,,,,x
241,1,1,P3,ACUEDUCTO,19.79,7/05/12,7,30,264324.879,21/05/12,6,14,266028.4570,7.50,6.23,13.947,1703.578,14/May,1.414,56.55,122.14,27.0,648,,,15.20,4.59,,,x
242,1,1,P3,ACUEDUCTO,19.79,21/05/12,6,14,266028.457,4/06/12,6,18,269252.1280,6.23,6.30,14.003,3223.671,28/May,2.665,106.58,230.22,27.1,696,,,16.10,3.69,,,x
243,1,1,P3,ACUEDUCTO,19.79,4/06/12,6,18,269252.128,18/06/12,6,24,272458.7640,6.30,6.40,14.004,3206.636,11/Jun,2.650,106.01,228.98,,,,,16.15,3.64,,,x
244,1,1,P3,ACUEDUCTO,19.79,18/06/12,6,24,272458.764,3/07/12,6,13,275364.4900,6.40,6.22,14.992,2905.726,25/Jun,2.243,89.73,193.81,27.1,645,,,17.45,2.34,,,x
245,1,1,P3,ACUEDUCTO,19.79,3/07/12,6,13,275364.490,10/07/12,6,10,276893.3110,6.22,6.17,6.998,1528.821,06/Jul,2.529,101.14,218.47,,,,,17.80,1.99,,,x
246,1,1,P3,ACUEDUCTO,19.79,10/07/12,6,10,276893.311,17/07/12,6,0,278432.8370,6.17,6.00,6.993,1539.526,13/Jul,2.548,101.92,220.15,28.4,647,,,17.74,2.05,,,x
247,1,1,P3,ACUEDUCTO,19.79,17/07/12,6,0,278432.837,24/07/12,7,19,279652.2800,6.00,7.32,7.055,1219.443,20/Jul,2.001,80.02,172.85,29.4,637,,,18.16,1.63,,,x
248,1,1,P3,ACUEDUCTO,19.79,24/07/12,7,19,279652.280,1/08/12,5,45,281068.1270,7.32,5.75,7.935,1415.847,28/Jul,2.065,82.61,178.44,27.7,647,,,19.30,0.49,,,x
249,1,1,P3,ACUEDUCTO,19.79,1/08/12,5,45,281068.127,2/08/12,6,0,281250.8560,5.75,6.00,1.010,182.729,01/Aug,2.093,83.72,180.85,28.2,648,,,20.70,-0.91,,,x
250,1,1,P3,ACUEDUCTO,19.79,2/08/12,6,0,281250.856,3/08/12,5,25,281439.6450,6.00,5.42,0.976,188.789,02/Aug,2.239,89.58,193.49,28.6,647,,,18.60,1.19,,,x
251,1,1,P3,ACUEDUCTO,19.79,3/08/12,5,25,281439.645,6/08/12,6,0,282027.3510,5.42,6.00,3.024,587.706,04/Aug,2.249,89.97,194.33,27.8,701,,,19.47,0.32,,,x
252,1,1,P3,ACUEDUCTO,19.79,6/08/12,6,0,282027.351,7/08/12,5,55,282219.9780,6.00,5.92,0.997,192.627,06/Aug,2.237,89.49,193.30,25.9,638,,,,,,,x
253,1,1,P3,ACUEDUCTO,19.79,7/08/12,5,55,282219.978,17/08/12,6,45,284097.2680,5.92,6.75,10.035,1877.290,12/Aug,2.165,86.61,187.08,26.8,635,,,17.90,1.89,,,x
254,1,1,P3,ACUEDUCTO,19.79,17/08/12,6,45,284097.268,27/08/12,6,50,284882.0230,6.75,6.83,10.003,784.755,22/Aug,0.908,36.32,78.45,,,,,21.28,-1.49,,,x
255,1,1,P3,ACUEDUCTO,19.79,27/08/12,6,50,284882.023,4/09/12,7,45,286571.9270,6.83,7.75,8.038,1689.904,31/Aug,2.433,97.33,210.23,,,,,17.65,2.14,,,x
256,1,1,P3,ACUEDUCTO,19.79,4/09/12,7,45,286571.927,13/09/12,6,55,288478.3460,7.75,6.92,8.965,1906.419,08/Sep,2.461,98.45,212.64,28.7,630,,,18.10,1.69,,,x
257,1,1,P3,ACUEDUCTO,19.79,13/09/12,6,55,288478.346,18/09/12,6,45,289509.2460,6.92,6.75,4.993,1030.900,15/Sep,2.390,95.59,206.47,27.7,642,,,18.49,1.30,,,x
258,1,1,P3,ACUEDUCTO,19.79,18/09/12,6,45,289509.246,25/09/12,7,28,290825.0320,6.75,7.47,7.030,1315.786,21/Sep,2.166,86.65,187.17,27.6,643,,,17.60,2.19,,,x
259,1,1,P3,ACUEDUCTO,19.79,25/09/12,7,28,290825.032,2/10/12,9,7,292506.1700,7.47,9.12,7.069,1681.138,28/Sep,2.753,110.10,237.83,27.1,647,,,,,,,x
260,1,1,P3,ACUEDUCTO,19.79,2/10/12,9,7,292506.170,11/10/12,9,19,294427.6600,9.12,9.32,9.008,1921.490,06/Oct,2.469,98.75,213.30,28.5,646,,,,,,,x
261,1,1,P3,ACUEDUCTO,19.79,11/10/12,9,19,294427.660,19/10/12,8,26,296126.7000,9.32,8.43,7.963,1699.040,15/Oct,2.469,98.78,213.36,27.0,642,,,,,,,x
262,1,1,P3,ACUEDUCTO,19.79,19/10/12,8,26,296126.700,22/10/12,5,55,296737.2790,8.43,5.92,2.895,610.579,20/Oct,2.441,97.64,210.90,29.4,646,,,18.11,1.68,,,x
263,1,1,P3,ACUEDUCTO,19.79,22/10/12,5,55,296737.279,30/10/12,6,20,298433.5380,5.92,6.33,8.017,1696.259,26/Oct,2.449,97.95,211.57,26.7,650,,,18.01,1.78,,,x
264,1,1,P3,ACUEDUCTO,19.79,30/10/12,6,20,298433.538,8/11/12,9,32,300306.1600,6.33,9.53,9.133,1872.622,03/Nov,2.373,94.92,205.03,,,,,17.76,2.03,x,,
265,1,1,P3,ACUEDUCTO,19.79,8/11/12,9,32,300306.160,16/11/12,10,49,301954.6600,9.53,10.82,8.053,1648.500,12/Nov,2.369,94.77,204.69,27.7,577,,,17.76,2.03,,,x
266,1,1,P3,ACUEDUCTO,19.79,16/11/12,10,49,301954.660,20/11/12,8,10,302781.2860,10.82,8.17,3.890,826.626,18/Nov,2.460,98.39,212.52,25.4,587,,,17.86,1.93,,,x
267,1,1,P3,ACUEDUCTO,19.79,20/11/12,8,10,302781.286,26/11/12,7,45,304044.8890,8.17,7.75,5.983,1263.603,23/Nov,2.445,97.78,211.21,,,,,16.93,2.86,x,,
268,1,1,P3,ACUEDUCTO,19.79,26/11/12,7,45,304044.889,4/12/12,8,12,305689.1000,7.75,8.20,8.019,1644.211,30/Nov,2.373,94.93,205.05,26.3,599,,,,,,,x
269,1,1,P3,ACUEDUCTO,19.79,4/12/12,8,12,305689.100,13/12/12,8,51,307649.8200,8.20,8.85,9.027,1960.720,08/Dec,2.514,100.56,217.20,27.9,596,,,16.57,3.22,,,x
270,1,1,P3,ACUEDUCTO,19.79,13/12/12,8,51,307649.820,17/12/12,10,0,308531.7130,8.85,10.00,4.048,881.893,15/Dec,2.522,100.86,217.86,30.0,600,,,16.43,3.36,,,x
271,1,1,P3,ACUEDUCTO,19.79,17/12/12,10,0,308531.713,26/12/12,8,0,310453.3160,10.00,8.00,8.917,1921.603,21/Dec,2.494,99.77,215.51,30.7,603,,,16.66,3.13,,,x
272,1,1,P3,ACUEDUCTO,19.79,26/12/12,8,0,310453.316,4/01/13,8,17,311970.0130,8.00,8.28,9.012,1516.697,30/Dec,1.948,77.92,168.30,29.2,613,,,16.82,2.97,,,x
273,1,1,P3,ACUEDUCTO,19.79,4/01/13,8,17,311970.013,14/01/13,8,0,314047.5380,8.28,8.00,9.988,2077.525,09/Jan,2.407,96.30,208.00,27.7,621,,,16.87,2.92,,,x
274,1,1,P3,ACUEDUCTO,19.79,14/01/13,8,0,314047.538,21/01/13,8,35,315517.9750,8.00,8.58,7.024,1470.437,17/Jan,2.423,96.91,209.34,28.2,643,,,17.00,2.79,,,x
275,1,1,P3,ACUEDUCTO,19.79,21/01/13,8,35,315517.975,5/02/13,7,55,318725.6190,8.58,7.92,14.972,3207.644,28/Jan,2.480,99.19,214.24,27.4,635,,,,19.79,,,x
276,1,1,P3,ACUEDUCTO,19.79,5/02/13,7,55,318725.619,12/02/13,10,14,320254.5700,7.92,10.23,7.097,1528.951,08/Feb,2.494,99.75,215.45,27.4,635,,,,19.79,,,x
277,1,1,P3,ACUEDUCTO,19.79,12/02/13,10,14,320254.570,20/02/13,8,53,321921.3850,10.23,8.88,7.944,1666.815,16/Feb,2.429,97.14,209.83,27.0,657,,,,,,,x
278,1,1,P3,ACUEDUCTO,19.79,20/02/13,8,53,321921.385,16/04/13,8,43,333343.5130,8.88,8.72,54.993,11422.128,19/Mar,2.404,96.16,207.70,30.4,666,,,28.23,-8.44,,,x
